product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
garden8,garden_tools,01-06-2018,10,1590,54.763,159,33,2188,2,7650,4.2,58,21,9,0,6,2018,12.82051282,8000,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,179
garden8,garden_tools,01-07-2018,8,1112,48.62875,139,33,2188,2,7650,4.2,54,22,9,1,7,2018,10.25641026,8000,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,159
garden8,garden_tools,01-08-2018,7,973,73.59,139,33,2188,2,7650,4.2,46,23,8,1,8,2018,8.974358974,8000,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,139
garden9,garden_tools,01-04-2017,3,179.7,18.39333333,59.9,58,340,2,1500,4,17,20,10,2,4,2017,7.139686298,19800,59.9,4,18.39333333,59.9,4,18.39333333,59.9,4,18.39333333,59.85
garden9,garden_tools,01-05-2017,7,419.3,15.79428571,59.9,58,340,2,1500,4,34,23,8,1,5,2017,7.089375555,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4,15.79428571,59.9
garden9,garden_tools,01-06-2017,4,239.6,16.6125,59.9,58,340,2,1500,4,26,22,8,1,6,2017,3.498076354,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4,16.6125,59.9
garden9,garden_tools,01-07-2017,19,1138.1,16.03052632,59.9,58,340,2,1500,4,74,21,10,1,7,2017,7.261023972,19800,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,59.9
garden9,garden_tools,01-08-2017,21,1257.9,18.83142857,59.9,58,340,2,1500,4,113,23,8,1,8,2017,7.074578278,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9
garden9,garden_tools,01-09-2017,23,1377.7,18.64347826,59.9,58,340,2,1500,4,115,21,9,1,9,2017,10.55045872,19800,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,59.9
garden9,garden_tools,01-10-2017,19,1138.1,17.73052632,59.9,58,340,2,1500,4,146,22,9,2,10,2017,8.71559633,19800,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,59.9
garden9,garden_tools,01-11-2017,82,4397.7,17.80780488,53.37910448,58,340,2,1500,4,339,22,8,4,11,2017,37.6146789,19800,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,59.9
garden9,garden_tools,01-12-2017,40,2232.6,17.5175,55.77096774,58,340,2,1500,4,184,21,10,1,12,2017,18.34862385,19800,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,53.37910448
garden9,garden_tools,01-01-2018,25,1247.5,17.7532,49.9,58,340,2,1500,4,137,23,8,2,1,2018,16.12903226,19800,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,55.77096774
garden9,garden_tools,01-02-2018,44,2247.6,16.28340909,51.025,58,340,2,1500,4,160,20,8,2,2,2018,28.38709677,19800,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,49.9
garden9,garden_tools,01-03-2018,25,1347.5,19.2648,53.9,58,340,2,1500,4,116,22,9,1,3,2018,16.12903226,19800,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,51.025
garden9,garden_tools,01-04-2018,20,1078,20.563,53.9,58,340,2,1500,4,111,21,9,1,4,2018,7.139686298,19800,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9
garden9,garden_tools,01-05-2018,17,888.3,14.38823529,52.56666667,58,340,2,1500,4,102,23,8,3,5,2018,7.089375555,19800,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9
garden9,garden_tools,01-06-2018,8,399.2,29.78625,49.9,58,340,2,1500,4,58,21,9,0,6,2018,3.498076354,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,52.56666667
garden9,garden_tools,01-07-2018,9,449.1,27.77,49.9,58,340,2,1500,4,54,22,9,1,7,2018,7.261023972,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9
garden9,garden_tools,01-08-2018,7,349.3,33.74,49.9,58,340,2,1500,4,46,23,8,1,8,2018,7.074578278,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.9
watches6,watches_gifts,01-06-2017,4,652,14.265,163,33,523,3,584,4.2,17,22,8,1,6,2017,4.781275793,2288,163,4.2,14.265,163,4.2,14.265,185,3.8,14.74,162.95
watches6,watches_gifts,01-07-2017,11,1777.5,15.52545455,161.5909091,33,523,3,584,4.2,29,21,10,1,7,2017,10.47341115,2288,161.5909091,4.2,15.52545455,161.5909091,4.2,15.52545455,197.383,3.8,16.606,163
watches6,watches_gifts,01-08-2017,13,2088.7,15.18538462,160.6692308,33,523,3,584,4.2,48,23,8,1,8,2017,10.04303738,2288,160.6692308,4.2,15.18538462,160.6692308,4.2,15.18538462,179.9,3.8,14.92666667,161.5909091
watches6,watches_gifts,01-09-2017,18,2762.5,14.04111111,148.7785714,33,523,3,584,4.2,54,21,9,1,9,2017,27.27272727,2288,148.7785714,4.2,14.04111111,148.7785714,4.2,14.04111111,164.57,3.8,19.528,160.6692308
watches6,watches_gifts,01-10-2017,1,134.9,6.81,134.9,33,523,3,584,4.2,43,22,9,2,10,2017,1.515151515,2288,134.9,4.2,6.81,134.9,4.2,6.81,232.49,3.8,14.2125,148.7785714
watches6,watches_gifts,01-11-2017,15,1995,19.91666667,133,33,523,3,584,4.2,91,22,8,4,11,2017,22.72727273,2288,133,4.2,19.91666667,108,4.2,15.90846154,174.4333333,3.8,20.99277778,134.9
watches6,watches_gifts,01-12-2017,4,596,19.1,149,33,523,3,584,4.2,73,21,10,1,12,2017,6.060606061,2288,149,4.2,19.1,108,4.2,16.65384615,185.96,3.8,18.686,133
watches6,watches_gifts,01-02-2018,6,769.45,15.92666667,128.2416667,33,523,3,584,4.2,90,20,8,2,2,2018,2.33463035,2288,128.2416667,4.2,15.92666667,108,4.2,18.25363636,182,3.8,19.33,128.1916667
watches6,watches_gifts,01-03-2018,31,3640.68,18.26129032,117.4412903,33,523,3,584,4.2,125,22,9,1,3,2018,12.06225681,2288,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,128.2416667
watches6,watches_gifts,01-04-2018,85,8961.49,2.181647059,105.648625,33,523,3,584,4.2,178,21,9,1,4,2018,33.07392996,2288,105.648625,4.2,2.181647059,105,4.2,13.63142857,150.1333333,3.8,19.44777778,117.4412903
watches6,watches_gifts,01-05-2018,114,11820.2,0.095438596,103.7925234,33,523,3,584,4.2,260,23,8,3,5,2018,44.35797665,2288,103.7925234,4.2,0.095438596,105,4.2,11.3772973,132.53125,3.8,15.7621875,105.648625
watches6,watches_gifts,01-06-2018,9,1071,19.20666667,119,33,523,3,584,4.2,93,21,9,0,6,2018,4.781275793,2288,119,4.2,19.20666667,105,4.2,23.82357143,138.22,3.8,16.108,103.7925234
watches6,watches_gifts,01-07-2018,11,1302,15.48,118.3636364,33,523,3,584,4.2,122,22,9,1,7,2018,10.47341115,2288,118.3636364,4.2,15.48,105,4.2,24.93875,155,3.8,16.47,119
watches6,watches_gifts,01-08-2018,1,112,13.44,112,33,523,3,584,4.2,61,23,8,1,8,2018,10.04303738,2288,112,4.2,13.44,105,4.2,23.38571429,145.5509091,3.8,21.89727273,118.3636364
cool3,cool_stuff,01-09-2017,1,29.5,11.73,29.5,57,787,8,1867,4.4,10,21,9,1,9,2017,100,7776,99.99,4.2,15.93333333,29.5,4.4,11.73,29.5,4.4,11.73,29.45
cool3,cool_stuff,01-01-2018,76,2242,16.53263158,29.5,57,787,8,1867,4.4,102,23,8,2,1,2018,67.25663717,7776,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,29.45
cool3,cool_stuff,01-03-2018,26,910,16.25615385,35,57,787,8,1867,4.4,45,22,9,1,3,2018,23.00884956,7776,99.99,4.2,20.78,129.99,4.3,18.49,35,4.4,16.25615385,34.95
cool3,cool_stuff,01-04-2018,4,140,14.845,35,57,787,8,1867,4.4,18,21,9,1,4,2018,3.539823009,7776,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35,4.4,14.845,35
cool3,cool_stuff,01-05-2018,4,140,13.6375,35,57,787,8,1867,4.4,4,23,8,3,5,2018,3.539823009,7776,35,4.4,13.6375,35,4.4,13.6375,35,4.4,13.6375,35
cool3,cool_stuff,01-06-2018,2,130,15.01,65,57,787,8,1867,4.4,2,21,9,0,6,2018,1.769911504,7776,65,4.4,15.01,65,4.4,15.01,65,4.4,15.01,35
cool3,cool_stuff,01-08-2018,1,65,57.23,65,57,787,8,1867,4.4,1,23,8,1,8,2018,0.884955752,7776,65,4.4,57.23,65,4.4,57.23,65,4.4,57.23,64.95
perfumery2,perfumery,01-08-2017,1,142.5,15.75,142.5,29,178,1,400,4.4,8,23,8,1,8,2017,12.44918699,4693,56.99,4.3,13.58857143,142.5,4.4,15.75,142.5,4.4,15.75,142.45
perfumery2,perfumery,01-09-2017,1,142.5,9.19,142.5,29,178,1,400,4.4,18,21,9,1,9,2017,4.166666667,4693,56.99,4.3,13.74117647,142.5,4.4,9.19,142.5,4.4,9.19,142.5
perfumery2,perfumery,01-10-2017,2,285,17.15,142.5,29,178,1,400,4.4,19,22,9,2,10,2017,8.333333333,4693,56.99,4.3,12.29294118,142.5,4.4,17.15,142.5,4.4,17.15,142.5
perfumery2,perfumery,01-11-2017,8,944.4,14.29375,118.05,29,178,1,400,4.4,27,22,8,4,11,2017,33.33333333,4693,56.99,4.3,12.714,118.05,4.4,14.29375,118.05,4.4,14.29375,142.5
perfumery2,perfumery,01-12-2017,12,1416,11.02666667,118,29,178,1,400,4.4,34,21,10,1,12,2017,50,4693,56.99,4.3,13.82,118,4.4,11.02666667,118,4.4,11.02666667,118.05
perfumery2,perfumery,01-01-2018,6,707.4,14.03833333,117.9,29,178,1,400,4.4,15,23,8,2,1,2018,7.317073171,4693,56.99,4.3,12.215,117.9,4.4,14.03833333,117.9,4.4,14.03833333,118
perfumery2,perfumery,01-02-2018,11,1296.8,13.88090909,117.8888889,29,178,1,400,4.4,12,20,8,2,2,2018,13.41463415,4693,56.99,4.3,14.5575,117.8888889,4.4,13.88090909,117.8888889,4.4,13.88090909,117.9
perfumery2,perfumery,01-03-2018,4,470.8,15.175,117.7,29,178,1,400,4.4,18,22,9,1,3,2018,4.87804878,4693,50.49,4.3,15.19642857,117.7,4.4,15.175,117.7,4.4,15.175,117.8888889
perfumery2,perfumery,01-04-2018,8,943.8,21.65,117.975,29,178,1,400,4.4,10,21,9,1,4,2018,9.756097561,4693,49.99,4.3,13.665,117.975,4.4,21.65,117.975,4.4,21.65,117.7
perfumery2,perfumery,01-05-2018,17,2038.3,15.85235294,119.9,29,178,1,400,4.4,16,23,8,3,5,2018,20.73170732,4693,119.9,4.4,15.85235294,119.9,4.4,15.85235294,119.9,4.4,15.85235294,117.975
perfumery2,perfumery,01-06-2018,14,1668.5,14.17285714,119.1785714,29,178,1,400,4.4,14,21,9,0,6,2018,17.07317073,4693,119.1785714,4.4,14.17285714,119.1785714,4.4,14.17285714,119.1785714,4.4,14.17285714,119.9
perfumery2,perfumery,01-07-2018,5,593.5,15.978,118.7,29,178,1,400,4.4,13,22,9,1,7,2018,6.097560976,4693,49.99,4.3,12.5225,118.7,4.4,15.978,118.7,4.4,15.978,119.1785714
perfumery2,perfumery,01-08-2018,17,1987.4,17.79058824,116.9066667,29,178,1,400,4.4,19,23,8,1,8,2018,12.44918699,4693,49.99,4.3,12.28,116.9066667,4.4,17.79058824,116.9066667,4.4,17.79058824,118.7
cool2,cool_stuff,01-03-2017,8,1039.92,18.77875,129.99,33,897,1,1600,4.3,22,23,8,1,3,2017,9.853603604,15750,99.99,4.2,16.64428571,129.99,4.3,18.77875,129.99,4.3,18.77875,129.94
cool2,cool_stuff,01-04-2017,14,1819.86,17.39642857,129.99,33,897,1,1600,4.3,33,20,10,2,4,2017,12.55630631,15750,99.99,4.2,14.20235294,129.99,4.3,17.39642857,129.99,4.3,17.39642857,129.99
cool2,cool_stuff,01-05-2017,18,2339.82,18.27277778,129.99,33,897,1,1600,4.3,58,23,8,1,5,2017,16.21621622,15750,99.99,4.2,15.02090909,129.99,4.3,18.27277778,129.99,4.3,18.27277778,129.99
cool2,cool_stuff,01-06-2017,17,2209.83,17.06117647,129.99,33,897,1,1600,4.3,42,22,8,1,6,2017,15.31531532,15750,99.99,4.2,13.82642857,129.99,4.3,17.06117647,129.99,4.3,17.06117647,129.99
cool2,cool_stuff,01-07-2017,16,2079.84,18.715625,129.99,33,897,1,1600,4.3,42,21,10,1,7,2017,14.41441441,15750,99.99,4.2,16.52909091,129.99,4.3,18.715625,129.99,4.3,18.715625,129.99
cool2,cool_stuff,01-08-2017,16,1870.84,19.02125,116.9275,33,897,1,1600,4.3,39,23,8,1,8,2017,14.41441441,15750,99.99,4.2,18.975,116.9275,4.3,19.02125,116.9275,4.3,19.02125,129.99
cool2,cool_stuff,01-10-2017,10,1199.9,19.997,119.99,33,897,1,1600,4.3,33,22,9,2,10,2017,9.009009009,15750,99.99,4.2,16.95,119.99,4.3,19.997,119.99,4.3,19.997,119.94
cool2,cool_stuff,01-11-2017,9,1169.91,22.67444444,129.99,33,897,1,1600,4.3,42,22,8,4,11,2017,8.108108108,15750,99.99,4.2,16.1875,129.99,4.3,22.67444444,129.99,4.3,22.67444444,119.99
cool2,cool_stuff,01-12-2017,3,389.97,25.59,129.99,33,897,1,1600,4.3,38,21,10,1,12,2017,2.702702703,15750,99.99,4.2,15.26666667,129.99,4.3,25.59,129.99,4.3,25.59,129.99
cool2,cool_stuff,01-01-2018,4,519.96,17.41,129.99,33,897,1,1600,4.3,102,23,8,2,1,2018,50,15750,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,129.99
cool2,cool_stuff,01-02-2018,2,259.98,16.71,129.99,33,897,1,1600,4.3,20,20,8,2,2,2018,25,15750,99.99,4.2,13.72,129.99,4.3,16.71,129.99,4.3,16.71,129.99
cool2,cool_stuff,01-03-2018,1,129.99,18.49,129.99,33,897,1,1600,4.3,45,22,9,1,3,2018,9.853603604,15750,99.99,4.2,20.78,129.99,4.3,18.49,35,4.4,16.25615385,129.99
cool2,cool_stuff,01-04-2018,1,129.99,23.49,129.99,33,897,1,1600,4.3,18,21,9,1,4,2018,12.55630631,15750,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35,4.4,14.845,129.99
computers1,computers_accessories,01-05-2017,4,379.6,15.84,94.9,45,236,1,173,4,11,23,8,1,5,2017,10.81081081,2808,94.9,4,15.84,94.9,4,15.84,94.9,4,15.84,94.85
computers1,computers_accessories,01-06-2017,6,611.4,17.785,100.9,45,236,1,173,4,15,22,8,1,6,2017,10.06889242,2808,159.99,4.2,42.03333333,100.9,4,17.785,100.9,4,17.785,94.9
computers1,computers_accessories,01-07-2017,10,1099,12.015,109.9,45,236,1,173,4,17,21,10,1,7,2017,22.33704293,2808,139.99,4.2,48.10833333,109.9,4,12.015,109.9,4,12.015,100.9
computers1,computers_accessories,01-08-2017,2,219.8,10.39,109.9,45,236,1,173,4,15,23,8,1,8,2017,3.192898781,2808,145.7042857,4.2,36.46,109.9,4,10.39,109.9,4,10.39,109.9
computers1,computers_accessories,01-09-2017,4,395.6,14.975,98.9,45,236,1,173,4,15,21,9,1,9,2017,10.81081081,2808,151.99,4.2,43.72272727,98.9,4,14.975,98.9,4,14.975,109.9
computers1,computers_accessories,01-10-2017,4,395.6,17.1225,98.9,45,236,1,173,4,31,22,9,2,10,2017,10.81081081,2808,154.6958824,4.2,43.88117647,98.9,4,17.1225,98.9,4,17.1225,98.9
computers1,computers_accessories,01-11-2017,6,593.4,16.14,98.9,45,236,1,173,4,36,22,8,4,11,2017,16.21621622,2808,149.99,4.2,42.51722222,98.9,4,16.14,109.9,3.5,15.52,98.9
computers1,computers_accessories,01-12-2017,1,98.9,13.71,98.9,45,236,1,173,4,35,21,10,1,12,2017,2.702702703,2808,149.99,4.2,38.57,98.9,4,13.71,109.9,3.5,25.24916667,98.9
computers1,computers_accessories,01-01-2018,31,2795.14,14.08322581,90.534,45,236,1,173,4,152,23,8,2,1,2018,30.39215686,2808,156.5113514,4.2,36.8072093,150.3545455,4.3,22.54772727,97.6425,3.5,14.84655172,98.9
computers1,computers_accessories,01-02-2018,30,2537.19,14.096,84.75608696,45,236,1,173,4,202,20,8,2,2,2018,29.41176471,2808,149,4.2,41.16322581,149.9,4.3,26.55289855,78.7122807,3.5,14.53591549,90.534
computers1,computers_accessories,01-03-2018,13,1139.8,11.67230769,87.5,45,236,1,173,4,127,22,9,1,3,2018,12.74509804,2808,136.1428571,4.2,48.0475,149.9,4.3,28.47588235,81.02391304,3.5,18.22148148,84.75608696
computers1,computers_accessories,01-04-2018,5,470,15.48,94,45,236,1,173,4,107,21,9,1,4,2018,4.901960784,2808,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,87.5
computers1,computers_accessories,01-06-2018,4,292,17.1875,73,45,236,1,173,4,66,21,9,0,6,2018,10.06889242,2808,114.4911538,4.2,53.62555556,149.9,4.3,27.62666667,78.9,3.5,17.328,72.95
computers1,computers_accessories,01-07-2018,18,1199.48,21.16444444,66.34214286,45,236,1,173,4,43,22,9,1,7,2018,22.33704293,2808,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,73
computers1,computers_accessories,01-08-2018,1,79.9,13.9,79.9,45,236,1,173,4,18,23,8,1,8,2018,3.192898781,2808,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,66.34214286
consoles2,consoles_games,01-07-2017,1,19.9,11.85,19.9,56,237,3,100,3.9,13,21,10,1,7,2017,1.369863014,2304,19.9,4.2,13.47307692,19.9,3.9,11.85,19.9,3.9,11.85,19.85
consoles2,consoles_games,01-08-2017,11,218.9,15.83272727,19.9,56,237,3,100,3.9,33,23,8,1,8,2017,15.06849315,2304,19.9,4.2,16.16375,19.9,3.9,15.83272727,19.9,3.9,15.83272727,19.9
consoles2,consoles_games,01-09-2017,9,179.1,15.41111111,19.9,56,237,3,100,3.9,17,21,9,1,9,2017,12.32876712,2304,19.9,4.2,16.13333333,19.9,3.9,15.41111111,19.9,3.9,15.41111111,19.9
consoles2,consoles_games,01-10-2017,12,248,12.80333333,20.66666667,56,237,3,100,3.9,38,22,9,2,10,2017,16.43835616,2304,21.54285714,4.2,13.53428571,20.66666667,3.9,12.80333333,20.66666667,3.9,12.80333333,19.9
consoles2,consoles_games,01-11-2017,23,563.5,13.65217391,24.5,56,237,3,100,3.9,49,22,8,4,11,2017,31.50684932,2304,24.5,4.2,13.64535714,24.5,3.9,13.65217391,24.5,3.9,13.65217391,20.66666667
consoles2,consoles_games,01-12-2017,17,416.5,13.52470588,24.5,56,237,3,100,3.9,30,21,10,1,12,2017,23.28767123,2304,24.5,4.2,12.87375,24.5,3.9,13.52470588,24.5,3.9,13.52470588,24.5
consoles2,consoles_games,01-01-2018,10,271.2,13.319,27.03333333,56,237,3,100,3.9,9,23,8,2,1,2018,41.66666667,2304,27.03333333,3.9,13.319,27.03333333,3.9,13.319,27.03333333,3.9,13.319,24.5
consoles2,consoles_games,01-02-2018,1,32.5,11.85,32.5,56,237,3,100,3.9,6,20,8,2,2,2018,4.166666667,2304,32.5,4.2,15.256,32.5,3.9,11.85,32.5,3.9,11.85,27.03333333
consoles2,consoles_games,01-03-2018,7,229.2,14.02714286,32.74285714,56,237,3,100,3.9,13,22,9,1,3,2018,29.16666667,2304,32.5,4.2,18.05666667,32.74285714,3.9,14.02714286,32.74285714,3.9,14.02714286,32.5
consoles2,consoles_games,01-04-2018,6,205.2,15.015,34.2,56,237,3,100,3.9,13,21,9,1,4,2018,25,2304,35.05714286,4.2,12.98571429,34.2,3.9,15.015,34.2,3.9,15.015,32.74285714
health5,health_beauty,01-01-2017,8,2799.2,22.90125,349.9,51,625,1,900,4.3,9,22,9,1,1,2017,12.77173913,11400,349.9,4.3,22.90125,349.9,4.3,22.90125,64.99,3.9,11.06,349.85
health5,health_beauty,01-02-2017,4,1399.6,26.9275,349.9,51,625,1,900,4.3,19,20,8,2,2,2017,11.27717391,11400,19.99,4.3,11.75090909,349.9,4.3,26.9275,64.99,3.9,15.348,349.9
health5,health_beauty,01-03-2017,2,699.8,21.275,349.9,51,625,1,900,4.3,25,23,8,1,3,2017,10.80163043,11400,19.99,4.3,13.81888889,89.99,4.1,13.02,64.99,3.9,17.26222222,349.9
health5,health_beauty,01-04-2017,1,349.9,19.29,349.9,51,625,1,900,4.3,23,20,10,2,4,2017,4.585597826,11400,19.99,4.3,18.03846154,349.9,4.3,19.29,64.99,3.9,15.16888889,349.9
health5,health_beauty,01-05-2017,4,1399.6,26.73,349.9,51,625,1,900,4.3,41,23,8,1,5,2017,8.559782609,11400,19.99,4.3,14.8475,89.99,4.1,16.09833333,64.99,3.9,14.811875,349.9
health5,health_beauty,01-06-2017,2,699.8,24.505,349.9,51,625,1,900,4.3,53,22,8,1,6,2017,7.54076087,11400,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,349.9
health5,health_beauty,01-07-2017,1,349.9,29.3,349.9,51,625,1,900,4.3,61,21,10,1,7,2017,6.75951087,11400,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,349.9
health5,health_beauty,01-08-2017,7,2449.3,29.94714286,349.9,51,625,1,900,4.3,82,23,8,1,8,2017,10.36005435,11400,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,349.9
health5,health_beauty,01-09-2017,7,2449.3,26.58285714,349.9,51,625,1,900,4.3,89,21,9,1,9,2017,10.9375,11400,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,349.9
health5,health_beauty,01-10-2017,10,3499,22.84,349.9,51,625,1,900,4.3,81,22,9,2,10,2017,15.625,11400,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,349.9
health5,health_beauty,01-11-2017,11,3543.5,20.47818182,322.1363636,51,625,1,900,4.3,139,22,8,4,11,2017,17.1875,11400,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,349.9
health5,health_beauty,01-12-2017,7,2449.3,29.09285714,349.9,51,625,1,900,4.3,112,21,10,1,12,2017,10.9375,11400,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,322.1363636
health5,health_beauty,01-01-2018,12,4198.8,28.41416667,349.9,51,625,1,900,4.3,98,23,8,2,1,2018,12.77173913,11400,23.99,4.3,11.28736842,89.99,4.1,14.811,58.99,3.9,22.67833333,349.9
health5,health_beauty,01-02-2018,15,5248.5,23.20533333,349.9,51,625,1,900,4.3,126,20,8,2,2,2018,11.27717391,11400,23.99,4.3,12.55,89.99,4.1,16.30764706,58.99,3.9,19.575,349.9
health5,health_beauty,01-03-2018,17,5948.3,29.6,349.9,51,625,1,900,4.3,169,22,9,1,3,2018,10.80163043,11400,23.99,4.3,14.19875,83.74,4.1,11.876875,58.99,3.9,15.228,349.9
health5,health_beauty,01-04-2018,7,2449.3,25.64142857,349.9,51,625,1,900,4.3,118,21,9,1,4,2018,4.585597826,11400,349.9,4.3,25.64142857,79.99,4.1,14.485,58.99,3.9,16.30272727,349.9
health5,health_beauty,01-05-2018,10,3513.1,38.57,352.25,51,625,1,900,4.3,159,23,8,3,5,2018,8.559782609,11400,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,349.9
health5,health_beauty,01-06-2018,11,4004,32.69727273,364,51,625,1,900,4.3,131,21,9,0,6,2018,7.54076087,11400,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,352.25
health5,health_beauty,01-07-2018,11,4004,36.24636364,364,51,625,1,900,4.3,113,22,9,1,7,2018,6.75951087,11400,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,364
health5,health_beauty,01-08-2018,9,3276,28.55111111,364,51,625,1,900,4.3,127,23,8,1,8,2018,10.36005435,11400,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,364
watches8,watches_gifts,01-07-2017,2,479.8,14.805,239.9,35,640,1,335,4.1,29,21,10,1,7,2017,31.19469027,2992,161.5909091,4.2,15.52545455,239.9,4.1,14.805,197.383,3.8,16.606,239.85
watches8,watches_gifts,01-10-2017,2,479.8,11.22,239.9,35,640,1,335,4.1,43,22,9,2,10,2017,50,2992,134.9,4.2,6.81,239.9,4.1,11.22,232.49,3.8,14.2125,239.85
watches8,watches_gifts,01-01-2018,2,459.8,16.36,229.9,35,640,1,335,4.1,59,23,8,2,1,2018,1.769911504,2992,229.9,4.1,16.36,108,4.2,16.19636364,199,3.8,21.88,229.85
watches8,watches_gifts,01-02-2018,11,2250.8,17.02545455,204.6181818,35,640,1,335,4.1,90,20,8,2,2,2018,9.734513274,2992,128.2416667,4.2,15.92666667,108,4.2,18.25363636,182,3.8,19.33,229.9
watches8,watches_gifts,01-03-2018,16,2680,17.154375,167.5,35,640,1,335,4.1,125,22,9,1,3,2018,14.15929204,2992,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,204.6181818
watches8,watches_gifts,01-04-2018,26,3908.9,17.50192308,150.3423077,35,640,1,335,4.1,178,21,9,1,4,2018,23.00884956,2992,105.648625,4.2,2.181647059,105,4.2,13.63142857,150.1333333,3.8,19.44777778,167.5
watches8,watches_gifts,01-05-2018,30,4355,16.259,145.1666667,35,640,1,335,4.1,260,23,8,3,5,2018,26.54867257,2992,103.7925234,4.2,0.095438596,105,4.2,11.3772973,132.53125,3.8,15.7621875,150.3423077
watches8,watches_gifts,01-06-2018,3,457.9,19.17,152.6333333,35,640,1,335,4.1,93,21,9,0,6,2018,2.654867257,2992,119,4.2,19.20666667,105,4.2,23.82357143,138.22,3.8,16.108,145.1666667
watches8,watches_gifts,01-07-2018,14,2200,16.65714286,157.1428571,35,640,1,335,4.1,122,22,9,1,7,2018,31.19469027,2992,118.3636364,4.2,15.48,105,4.2,24.93875,155,3.8,16.47,152.6333333
watches8,watches_gifts,01-08-2018,11,1737.4,14.59272727,157.9454545,35,640,1,335,4.1,61,23,8,1,8,2018,9.734513274,2992,112,4.2,13.44,105,4.2,23.38571429,145.5509091,3.8,21.89727273,157.1428571
furniture4,furniture_decor,01-11-2017,1,99.9,21.19,99.9,57,272,1,2500,4.4,64,22,8,4,11,2017,25,12000,75,4.1,16.13272727,36.85428571,3.7,13.65214286,99.9,4.4,21.19,99.85
furniture4,furniture_decor,01-12-2017,3,299.7,20.64666667,99.9,57,272,1,2500,4.4,40,21,10,1,12,2017,75,12000,75,4.1,17.44638298,99.9,4.4,20.64666667,99.9,4.4,20.64666667,99.9
furniture4,furniture_decor,01-01-2018,13,1298.7,22.81923077,99.9,57,272,1,2500,4.4,125,23,8,2,1,2018,13.40206186,12000,69.9953271,4.1,17.66311475,38.4,3.7,9.34,99.9,4.4,22.81923077,99.9
